Time,PM1.0,PM2.5,PM10,Temp,Gas,Humidity,Pressure,Altitude
2025-02-21 15:33:45.633938,0,0,0,24.2442578125,194321,36.000736118643765,1010.0309956246948,26.83494837919741
2025-02-21 15:33:46.646906,0,0,0,24.2454296875,194777,36.01808935953072,1010.0381186912792,26.77549115849478
2025-02-21 15:33:47.659657,0,0,0,24.2458203125,193640,36.018127695792614,1010.0353710505374,26.79842605507738
2025-02-21 15:33:48.672482,0,0,0,24.24640625,193980,36.029678489290234,1010.0363715873424,26.790074444957256
2025-02-21 15:33:49.685202,0,0,0,24.2473828125,193527,36.035521336655364,1010.0312097991354,26.833160630603185
2025-02-21 15:33:50.697851,0,0,0,24.2469921875,195120,36.0297360093269,1010.02712810622,26.867231232350864
2025-02-21 15:33:51.709836,0,0,0,24.246796875,193302,36.02397007868873,1010.0285019325738,26.85576365202484
2025-02-21 15:33:52.722398,0,0,0,24.2473828125,193980,36.01253470899513,1010.029502461867,26.847412058618538
2025-02-21 15:33:53.735314,0,0,0,24.2473828125,195465,36.01253470899513,1010.0363318116298,26.790406457849695
2025-02-21 15:33:54.748101,0,0,0,24.2477734375,193866,36.00108101130675,1010.0352914969205,26.799090099692364
2025-02-21 15:33:55.760890,0,0,0,24.2489453125,194548,35.98970478130759,1010.0389999083279,26.768135541659884
2025-02-21 15:33:56.773602,0,0,0,24.24953125,194663,35.98401696784171,1010.0382931016528,26.77403533527185
2025-02-21 15:33:57.786326,0,0,0,24.25109375,193980,35.984170200203046,1010.039253849383,26.766015868363706
2025-02-21 15:33:58.799067,0,0,0,24.2503125,194321,35.97260364581496,1010.0379198035603,26.77715129714545
2025-02-21 15:33:59.811738,0,0,0,24.251484375,193527,35.97846341687454,1010.0382135238896,26.774699579886658
2025-02-21 15:34:00.824071,0,0,0,24.2524609375,194207,35.97855917622641,1010.0296369743224,26.84628926008425
2025-02-21 15:34:01.835122,0,0,0,24.2528515625,196857,35.978597480236445,1010.0217672338478,26.911979537205248
2025-02-21 15:34:02.846532,0,0,0,24.253046875,194434,35.97287173616622,1010.0255154426319,26.880692446951127
2025-02-21 15:34:03.857611,0,0,0,24.2540234375,194321,35.972967484547326,1010.0305976847858,26.838270048598275
2025-02-21 15:34:04.868646,0,0,0,24.254609375,195006,35.97302493403756,1010.0333055645483,26.81566695496171
2025-02-21 15:34:05.879842,0,0,0,24.2544140625,193640,35.973005784169025,1010.0295573446512,26.846953942590236
2025-02-21 15:34:06.893794,0,0,0,24.256171875,195581,35.9674334138914,1010.0325589115769,26.82189937857311
2025-02-21 15:34:07.904790,0,0,0,24.2559765625,194891,35.95018140639418,1010.0271033247498,26.867438087939192
2025-02-21 15:34:08.915799,0,0,0,24.2567578125,194777,35.95600204822816,1010.0284373488211,26.856302744158725
2025-02-21 15:34:09.926795,0,0,0,24.2571484375,194777,35.944552377727454,1010.0308117239028,26.836483429003685
2025-02-21 15:34:10.937806,0,0,0,24.258515625,194891,35.950430231576384,1010.0314389049499,26.83124824776956
2025-02-21 15:34:11.949259,0,0,0,24.2591015625,195235,35.92177033416949,1010.0375615291766,26.780141855284572
2025-02-21 15:34:12.962871,1,1,1,24.2575390625,196043,35.92161730938106,1010.0263566459488,26.873670758138452
2025-02-21 15:34:13.976339,1,1,1,24.2575390625,194434,35.89864741615484,1010.0280640096323,26.859419073692006
2025-02-21 15:34:14.989106,0,0,0,24.2571484375,194663,35.89860918036154,1010.0291043610587,26.850735075051666
2025-02-21 15:34:16.001971,0,0,0,24.2571484375,195696,35.864160841088,1010.0291043610587,26.850735075051666
2025-02-21 15:34:17.014883,0,0,0,24.2567578125,196857,35.852641591209604,1010.0318520724865,26.827799473220804
2025-02-21 15:34:18.027633,1,1,1,24.256171875,195120,35.82962482781148,1010.0359736327242,26.793396222825674
2025-02-21 15:34:19.040375,1,1,1,24.2555859375,194891,35.84104685384183,1010.0332657478783,26.815999310546456
2025-02-21 15:34:20.053095,1,1,1,24.2559765625,196974,35.823866414339406,1010.0305180441392,26.838934822208344
2025-02-21 15:34:21.065192,1,1,1,24.2551953125,196740,35.82379007427747,1010.0343060898621,26.80731542693419
2025-02-21 15:34:22.077803,1,1,1,24.2559765625,195811,35.823866414339406,1010.0288106843869,26.853186445798976
2025-02-21 15:34:23.090531,1,1,1,24.255,194434,35.82377098935782,1010.0220210818319,26.909860611507867
2025-02-21 15:34:24.103299,1,1,1,24.255,196391,35.81803189169984,1010.0237284385673,26.8956089355266
2025-02-21 15:34:25.116016,1,1,1,24.2536328125,197091,35.84085593051659,1010.0282233157808,26.85808931643195
2025-02-21 15:34:26.128844,1,1,1,24.2524609375,195811,35.84074137836225,1010.0262222734851,26.87479239109071
2025-02-21 15:34:27.141541,1,1,1,24.251484375,196043,35.84064591928828,1010.024554739164,26.888711632711804
2025-02-21 15:34:28.154324,1,1,1,24.249921875,195581,35.846233082089945,1010.0270087165836,26.868227800116948
2025-02-21 15:34:29.167022,1,1,1,24.2505078125,195006,35.85777081673241,1010.0263018958318,26.87412776794437
